,Qid,label,topic,probability,Modularity Class
475840,Q173163,Coat_of_arms_of_Bulgaria,-1,-1,6
30810460,Q6702023,Luke_Harding,-1,-1,9
52232058,Q28404971,2018_United_States_House_of_Representatives_elections,-1,-1,9
550334,Q133020,Riftia_pachyptila,-1,-1,10
21700790,Q16120891,Janina_Faye,-1,-1,8
24060996,Q5676278,Harvard_Beats_Yale_29-29,-1,-1,2
12181006,Q3244087,List_of_Major_League_Baseball_career_stolen_bases_leaders,-1,-1,2
56342938,Q34904197,Jeannie_Rhee,-1,-1,9
55970072,Q48802812,Vegetarian_and_vegan_dog_diet,-1,-1,3
57024858,Q21237242,List_of_footballers_with_100_or_more_UEFA_Champions_League_appearances,-1,-1,6
12066850,Q275236,Muriel_Pavlow,-1,-1,3
2637230,Q2518786,Kenji_Kamiyama,-1,-1,3
57266492,Q52300672,Foyesade_Oluokun,-1,-1,2
19543180,Q2608102,VEB_Arena,-1,-1,6
27346,Q921208,Slovenian_Armed_Forces,-1,-1,6
35007392,Q3992456,Tom_Compton,-1,-1,2
47769706,Q21055187,Lys_Mousset,-1,-1,11
56536344,Q48150708,Battle_of_Khasham,-1,-1,6
478744,Q3573,Rostov_Oblast,-1,-1,6
54327068,Q30612313,Delicious_(TV_series),-1,-1,3
358818,Q1141049,United_States_Mint,-1,-1,1
9988680,Q1409849,India_Davis_Cup_team,-1,-1,3
33504922,Q74813,Mina_Caputo,-1,-1,12
14660182,Q6183880,Jerry_Kill,-1,-1,2
54454,Q115266,"Putnam_County,_New_York",-1,-1,9
31964490,Q7490891,Shaun_Johnson,-1,-1,0
25147802,Q6599353,List_of_Texas_Tech_Red_Raiders_football_seasons,-1,-1,2
13673534,Q2475551,?nge_language,-1,-1,7
11993966,Q196683,Submarine_snorkel,-1,-1,1
1436312,Q5248340,Deborah_Norville,-1,-1,1
39159694,Q16918175,Traveling_Saleslady,-1,-1,3
51877638,Q27838020,Andrew_Porter_(rugby_union),-1,-1,0
43177432,Q17403445,Ethan_Westbrooks,-1,-1,2
1200202,Q873020,List_of_United_Airlines_destinations,-1,-1,1
15179510,Q2673319,Albert_Adomah,-1,-1,11
2018294,Q7749910,The_Man_Who_Came_to_Dinner,-1,-1,3
38729076,Q6581708,2000_UEFA_Cup_semi-final_violence,-1,-1,11
42209908,Q11251935,Ultraman_(manga),-1,-1,3
34122896,Q16969817,List_of_UCF_Knights_bowl_games,-1,-1,2
11426624,Q1356772,Robbie_Kruse,-1,-1,11
59129098,Q59285479,Nothing_Breaks_Like_a_Heart,-1,-1,0
40695502,Q16202391,Matt_Canavan,-1,-1,10
42160908,Q16966116,Health_Australia_Party,-1,-1,10
13265548,Q2640658,List_of_The_Lion_King_characters,-1,-1,3
905798,Q815569,"Belgrano,_Buenos_Aires",-1,-1,11
172838,Q298295,Tim_Rice,-1,-1,3
12601104,-1,Troy_Walker,-1,-1,9
3646542,Q1916,Patrice_Evra,-1,-1,11
23810,Q160900,Pope_Agapetus_I,-1,-1,6
49771784,Q23771264,Olivia_Nuzzi,-1,-1,9
1614112,Q15646290,Monsters_of_the_Midway,-1,-1,2
18490812,Q4599908,2002_Denali_earthquake,-1,-1,9
13694680,Q5505699,From_the_River_to_the_Sea,-1,-1,9
51780570,Q27044293,The_Lion_King_(2019_film),-1,-1,3
1203098,Q2684997,Maha_Vir_Chakra,-1,-1,1
7693022,Q1727793,Stephen_Ferris,-1,-1,0
47665466,Q21005806,Edimilson_Fernandes,-1,-1,11
58806972,Q57746023,Krusty_the_Clown_(The_Simpsons_episode),-1,-1,3
52873864,Q28445674,2019_Africa_Cup_of_Nations_qualification_Group_C,-1,-1,11
2918310,Q1475085,General_Motors_Canada,-1,-1,8
116942,Q1968733,"Leicester,_Massachusetts",-1,-1,1
34269180,Q2651925,Xavier_G?lin,-1,-1,12
554888,Q2707962,USS_Northampton_(CA-26),-1,-1,6
37846872,Q7822742,Tony_Elliott_(American_football_coach),-1,-1,2
3954922,Q285732,Belarus_in_the_Junior_Eurovision_Song_Contest,-1,-1,6
21008812,Q7785731,This_Happy_Breed_(film),-1,-1,9
84196,Q668755,Bob_Burnquist,-1,-1,0
25197108,Q5467450,Force_One_(Mumbai_Police),-1,-1,6
33968216,Q4717577,Alex_Okafor,-1,-1,2
164502,Q1210832,The_Adventures_of_Baron_Munchausen,-1,-1,12
333404,Q551904,Su_Tseng-chang,-1,-1,9
28140082,Q4741040,Ambasamudram_Ambani,-1,-1,3
27278540,Q260546,Stephen_Barclay,-1,-1,10
1905264,Q599329,Edwin_Sutherland,-1,-1,5
47898,Q40888,Andaman_and_Nicobar_Islands,-1,-1,7
18183850,Q239671,Bojana_Jovanovski_Petrovi?,-1,-1,6
53170646,Q28924904,Trayveon_Williams,-1,-1,2
5725590,Q1190222,Dera_Baba_Nanak,-1,-1,6
4313040,Q1057258,Nick_Markakis,-1,-1,2
673994,Q444312,William_B._Davis,-1,-1,3
989390,Q2525354,Bob_Marley_and_the_Wailers,-1,-1,12
14419588,Q213347,English_Football_League,-1,-1,11
53753174,Q29353445,Samson_Ebukam,-1,-1,2
1752936,Q495402,Daewoo_Tico,-1,-1,8
20913302,Q36949,Robert_De_Niro,-1,-1,1
48416604,Q22023028,2016_Kansas_City_Chiefs_season,-1,-1,2
55957582,Q44639240,Oh_Chong-song,-1,-1,9
19551002,Q7063412,Notre_Dame_Football_on_NBC,-1,-1,2
528448,Q7924945,Vic_and_Bob,-1,-1,6
47351118,Q19825637,New_Power_Party,-1,-1,9
5516442,Q7930717,Village_lock-up,-1,-1,7
13691620,Q5651400,Hanut_Singh_(soldier),-1,-1,1
38117880,Q1321405,List_of_missions_to_Venus,-1,-1,8
917194,Q192282,Joseph_Murray,-1,-1,5
58787016,Q3704243,Ethnographic_group,-1,-1,10
53453766,Q29447280,Darrell_C._Scott,-1,-1,9
702240,Q979972,Marcus_Whitman,-1,-1,9
38104402,Q7340198,Robbie_Henshaw,-1,-1,0
31485232,Q8045766,Y._S._Chowdary,-1,-1,6
57509250,Q53945928,2018?19_AFC_Ajax_season,-1,-1,6
2208458,Q1151068,Edaphology,-1,-1,8
58675524,Q60521557,German_torpedo_boat_T24,-1,-1,6
4700242,Q899317,Mars_sample-return_mission,-1,-1,8
34224956,Q7197468,Pippa_Bennett-Warner,-1,-1,3
47986340,Q21131816,History_of_York_City_F.C._(1980?present),-1,-1,11
26051384,Q263299,Luciana_Berger,-1,-1,10
15723206,Q4201243,Andrew_Innes,-1,-1,0
1202658,Q244728,Tanzania_national_football_team,-1,-1,11
25833248,Q2947963,Aziz_Behich,-1,-1,11
25420188,Q4526407,New_Delhi_(1987_film),-1,-1,3
20908670,Q467268,Sydney_Leroux,-1,-1,2
59196572,Q59306383,Zech_Medley,-1,-1,6
8752458,Q3269509,Lyndon_Brook,-1,-1,11
22609914,Q3847080,William_Lai,-1,-1,9
42406844,Q16251293,Mandyada_Gandu,-1,-1,3
407922,Q1282450,Ed_Pastor,-1,-1,9
156326,Q465679,Isaac_Deutscher,-1,-1,5
2870594,Q270152,Ieng_Thirith,-1,-1,5
50367548,Q24006992,Justin_Simmons_(American_football),-1,-1,2
37398884,Q6377218,Kathy_Etchingham,-1,-1,12
4325078,Q275346,Rachida_Brakni,-1,-1,6
948608,Q1195571,The_Man_in_the_Moon,-1,-1,3
51106192,Q26160630,Skin_gambling,-1,-1,10
41357016,Q25346317,Heaven_(Beyonc?_song),-1,-1,3
394078,Q881412,Blanche_Bruce,-1,-1,9
39608,Q531168,Walter_Winterbottom,-1,-1,11
3118764,Q5272664,Dick_Bennett,-1,-1,2
101444,Q909664,Mars_6,-1,-1,8
205060,Q3493751,Sponge_(band),-1,-1,12
1306468,Q3790523,Clay_Matthews_Jr.,-1,-1,2
190816,Q626062,S?dermanland,-1,-1,4
36974676,Q7874717,USS_Thomas_Hudner,-1,-1,6
34117250,Q6603825,List_of_Washington_State_Cougars_bowl_games,-1,-1,2
3842646,Q3012962,Damon_Huard,-1,-1,2
56895302,Q18224471,Olga_Polizzi,-1,-1,10
389780,Q2741,Dana_Scully,-1,-1,3
453580,Q889935,The_Dallas_Morning_News,-1,-1,9
56396144,Q47490703,Aaron_Wainwright,-1,-1,0
55941236,Q47545528,Greg_Andres,-1,-1,9
6174864,Q1233890,Doctor_X_(film),-1,-1,3
692974,Q2251747,Wigstan,-1,-1,4
54266736,Q30193642,Andrew_Weissmann,-1,-1,9
49581142,Q25217690,New_Delhi_(1988_Kannada_film),-1,-1,3
2808874,Q1404576,Mike_Ruddock,-1,-1,0
8584368,Q568377,Sentinelese_language,-1,-1,7
23136184,Q404341,Grace_Hightower,-1,-1,1
39234928,Q16154431,Australia_national_soccer_team_records_and_statistics,-1,-1,11
4897008,Q324985,Mauthausen-Gusen_camp_trials,-1,-1,6
481076,Q1026396,Calcutta_Cup,-1,-1,0
735976,Q221921,Comodoro_Rivadavia,-1,-1,1
1201706,Q1353594,King_Rat_(film),-1,-1,3
259762,Q994367,"Rhinebeck_(town),_New_York",-1,-1,9
421116,Q75812,Norbert_Elias,-1,-1,5
1291184,Q326864,Yemen_national_football_team,-1,-1,11
55297676,Q40471152,Joe_Willock,-1,-1,6
4636806,Q1820260,Pintupi,-1,-1,7
11443906,Q16197077,Sajjad_Gani_Lone,-1,-1,6
9738528,Q7803976,Tim_Miles,-1,-1,1
1822878,Q749191,Stealing_Beauty,-1,-1,12
55949310,Q55389095,Georgia_in_the_Junior_Eurovision_Song_Contest_2018,-1,-1,6
3112996,Q1616747,The_Witches_(1990_film),-1,-1,12
46700794,Q21005586,Dem_Jointz,-1,-1,11
13317314,Q7597620,Stan_Edwards,-1,-1,2
1972702,Q5148163,Colonel_Reb,-1,-1,2
3975358,Q6860847,Milt_Stegall,-1,-1,2
40865334,Q16236171,Jonny_Gray,-1,-1,0
889762,Q4436309,List_of_nicknames_used_by_George_W._Bush,-1,-1,2
51521072,Q25935564,Ezequiel_Barco,-1,-1,11
27266258,Q578037,Lisa_Nandy,-1,-1,10
3171978,Q5981461,Ian_Eagle,-1,-1,2
1402014,Q377147,Teasmade,-1,-1,7
4110714,Q3431113,Richard_Philippe,-1,-1,6
235888,Q211987,Jon_Stewart,-1,-1,9
11653234,Q314590,Bal?zs_Dzsudzs?k,-1,-1,11
619860,Q250178,Sentinel,-1,-1,7
45387574,Q11528918,Nobuharu_Matsushita,-1,-1,6
44274444,Q18637686,Rey_Manaj,-1,-1,11
18875594,Q456338,Randy_Edwini-Bonsu,-1,-1,11
14836648,Q4531313,Patricia_Ellis,-1,-1,3
48304466,Q22278025,Raj_Grewal,-1,-1,8
37177016,Q5354420,Eleanor_Worthington_Cox,-1,-1,3
22981506,Q4384231,Arsenal_F.C._Under-23s_and_Academy,-1,-1,6
2784772,Q6247949,John_McKay_(American_football),-1,-1,2
1145024,Q330148,Sierra_Leone_national_football_team,-1,-1,11
868786,Q7819554,Tommy_Ivo,-1,-1,3
3126850,Q5608144,Grey_Cup_Most_Valuable_Player,-1,-1,2
51375500,Q28074899,Rhode_Island_Tercentenary_half_dollar,-1,-1,1
8453232,Q430865,Steven_Defour,-1,-1,11
46644838,Q19871710,Richard_Burgon,-1,-1,10
46643790,Q19957586,Peter_Dowd,-1,-1,10
103078,Q3387717,Theatre_director,-1,-1,12
100240,Q219538,Scheduled_monument,-1,-1,7
51322222,Q16529407,Anthoine_Hubert,-1,-1,6
4399248,Q7028174,Nick_Xenophon,-1,-1,10
2804680,Q5698234,Heffer_Wolfe,-1,-1,9
42402792,Q16032267,Patric_Young,-1,-1,2
330784,Q7308526,Regina_Rams,-1,-1,2
1478080,Q6082954,Island-class_patrol_boat,-1,-1,6
23150376,Q685461,Operation_Long_Jump,-1,-1,6
54888088,Q43773905,Polina_Bogusevich,-1,-1,6
264230,Q363717,Jonah_Lomu,-1,-1,0
287628,Q235884,Chhatrapati_Shivaji_Terminus,-1,-1,6
732520,Q30220826,Saint_Louis_School,-1,-1,2
2198626,Q298656,9K111_Fagot,-1,-1,6
35651390,Q6272093,Jonas_Gray,-1,-1,0
20953740,Q5036743,Captain_Munnerlyn,-1,-1,2
45200900,Q19839848,Allegations_of_United_States_support_for_the_Khmer_Rouge,-1,-1,5
473146,Q633354,Archibald_MacLeish,-1,-1,9
6429626,Q1983712,Arthur_Rankin_Jr.,-1,-1,3
2000858,Q6626703,List_of_longest-running_United_States_television_series,-1,-1,9
1317000,Q384071,Arecibo_message,-1,-1,8
11268740,Q1749549,Sumalatha,-1,-1,3
47567096,Q20894677,Leonardo_Koutris,-1,-1,11
26774742,Q2439004,Cooler_than_Me,-1,-1,3
4864572,Q1870384,Loro_Bori?i_Stadium,-1,-1,11
50374866,Q24248239,Tyler_Higbee,-1,-1,2
4687528,Q5469426,Forever_My_Lady_(song),-1,-1,11
55665586,Q42429771,Rick_Gates_(political_consultant),-1,-1,9
50721988,Q24452249,Justin_Dunn,-1,-1,2
58435484,Q56544042,Robert_Tonyan,-1,-1,2
114198,Q1903425,"Sac_City,_Iowa",-1,-1,8
20246758,Q4611852,K-152_Nerpa_accident,-1,-1,1
53768358,Q29467923,List_of_shows_produced_by_ITV_Studios,-1,-1,3
27223178,Q6938102,Murder_of_Yeardley_Love,-1,-1,2
39306456,Q12808967,Andrija_?ivkovi?,-1,-1,11
2608958,Q1065201,Nothing_to_Lose_(1997_film),-1,-1,2
43402474,Q16823188,Timeline_of_the_war_in_Donbass,-1,-1,6
54434,Q18159725,The_Wizard_of_Oz,-1,-1,3
30258014,Q1977325,Scar_(The_Lion_King),-1,-1,3
51040314,Q16736708,Alan_Forrest,-1,-1,11
1432422,Q1340590,Khmer_Rouge_Killing_Fields,-1,-1,5
33530178,Q5758465,List_of_highest_scoring_NFL_games,-1,-1,2
8006688,Q460576,Jos?_Luis_Mendilibar,-1,-1,11
26939584,Q2318668,Cristian_Gonz?les,-1,-1,6
1138676,Q1572622,Huaorani_people,-1,-1,7
53416320,Q30122018,Adam_Shaheen_(American_football),-1,-1,2
4698686,Q5043532,Carmen_Ohio,-1,-1,2
2336032,Q8003780,Willi_Smith,-1,-1,1
14339420,Q5698794,Heidi_(1968_film),-1,-1,2
50378204,Q24007230,Anthony_Brown_(cornerback),-1,-1,2
53243150,Q29101154,2017_Florida_State_Seminoles_football_team,-1,-1,2
29642264,Q4906903,Bigger_Trees_Near_Warter,-1,-1,11
47995848,Q21079313,Psyche_(spacecraft),-1,-1,8
54250342,Q30153965,Trevor_N._McFadden,-1,-1,9
42682252,Q16846337,Luke_McGrath,-1,-1,0
11588544,Q5355730,Electoral_district_of_Mulgrave_(Victoria),-1,-1,10
31059802,Q2364249,Rui_Vit?ria,-1,-1,6
94826,Q485434,"Harrison_County,_Mississippi",-1,-1,9
37916074,Q892981,"Neto_(footballer,_born_1985)",-1,-1,11
27563796,Q924796,Nicolai_J?rgensen,-1,-1,11
39827590,Q14770921,Oksana_Shachko,-1,-1,6
34739850,Q7803967,Tim_Means,-1,-1,3
38828,Q607,Michael_Bloomberg,-1,-1,8
5707066,Q718786,Mary_Carlisle,-1,-1,3
16988834,Q6755685,Marc_Lamont_Hill,-1,-1,9
43452224,Q17501698,Carmichael_coal_mine,-1,-1,10
1962234,Q3243927,Ole_Miss_Rebels,-1,-1,2
51759120,Q27831120,Ramiro_Quintana,-1,-1,8
1268406,Q272577,Gibson_Desert,-1,-1,7
1572178,Q1173334,Dave_Schultz_(ice_hockey),-1,-1,3
57967844,Q56274506,2018_Peach_Bowl_(December),-1,-1,2
42444868,Q16466747,List_of_instant_noodle_brands,-1,-1,6
83212,Q3207,Aude,-1,-1,6
7824488,Q7149259,Paul_Bastock,-1,-1,11
5285260,Q122354,Diego_Benaglio,-1,-1,11
1337152,Q1157015,Zoo_hypothesis,-1,-1,8
56483248,Q48674571,Rajasimha_(film),-1,-1,3
56888702,Q55637007,Veedu_Manaivi_Makkal,-1,-1,3
17679324,Q176577,J?r?my_Chardy,-1,-1,3
187230,Q187890,Kerch_Strait,-1,-1,6
43477268,Q11828918,Przemek_Karnowski,-1,-1,2
2916638,Q7772555,The_Victors,-1,-1,2
47382804,Q21073312,Australia_in_the_Junior_Eurovision_Song_Contest,-1,-1,6
36040410,Q8033688,Woody_Paige,-1,-1,9
12087646,Q7737263,The_Good_Old_Song,-1,-1,2
2677734,Q729160,Asian_Footballer_of_the_Year,-1,-1,6
1344584,Q941067,Howie_Meeker,-1,-1,2
27854740,Q21189093,1991_USC_Trojans_football_team,-1,-1,2
35470774,Q5514534,GSAT-11,-1,-1,8
52824886,Q28167137,Ben_Boulware,-1,-1,1
42720288,Q16843738,Andre_Hal,-1,-1,2
1351392,Q780849,Scott_Hastings_(rugby_union),-1,-1,0
13937844,Q3317080,Mitchell_Lewis,-1,-1,3
16079566,Q10892941,Referendums_in_Taiwan,-1,-1,9
33087916,Q3826273,Lamar_Miller,-1,-1,2
1507806,Q949410,Walter_Hagen,-1,-1,3
1121254,Q6396445,Kevin_Harper,-1,-1,11
41138988,Q2419855,Ukrainian?Soviet_War,-1,-1,6
827782,Q441528,Lynn_Swann,-1,-1,2
23404696,Q4591581,1996_North_Carolina_Tar_Heels_football_team,-1,-1,2
48823196,Q22097181,Cody_Whitehair,-1,-1,2
2138332,Q2272293,Juan_Alderete,-1,-1,12
41744254,Q16198025,2014_Georgia_Tech_Yellow_Jackets_football_team,-1,-1,2
899662,Q1269048,Donna_Brazile,-1,-1,9
7889960,Q82284,Frank_McHugh,-1,-1,3
29668892,Q5981051,Ian_Brzezinski,-1,-1,9
47634312,Q20902179,Shaquell_Moore,-1,-1,11
55178302,Q39791245,Akhyar_Rashid,-1,-1,11
27379940,Q4353621,Jos?_Morais,-1,-1,6
816514,Q455332,Lee_Camp_(footballer),-1,-1,11
9058846,Q6442891,Kuldip_Singh_Chandpuri,-1,-1,1
4432216,Q433555,Danny_Care,-1,-1,0
32298576,Q2527464,Emiliano_Alfaro,-1,-1,11
7687146,Q5141820,Col_Joye,-1,-1,0
1132612,Q677676,Landsberg_Prison,-1,-1,6
3509054,Q209401,2_euro_commemorative_coins,-1,-1,6
13256928,Q1855635,Vladimir_Sokoloff,-1,-1,3
914750,Q730565,Streetly,-1,-1,12
34328176,Q1333714,Utsuro-bune,-1,-1,3
740492,Q6633157,List_of_people_pardoned_by_Bill_Clinton,-1,-1,8
746364,Q562894,Mattie_Stepanek,-1,-1,9
3455586,Q347710,Gianluca_Curci,-1,-1,6
44084022,Q18387554,Cleveland_Browns_Radio_Network,-1,-1,2
11566352,Q1027252,Forte_Group,-1,-1,10
23477436,Q109564,Rope_(film),-1,-1,3
21102134,Q5959005,Kendall_Waston,-1,-1,11
58874446,Q58008544,Shimon_Prokupecz,-1,-1,9
13237088,Q4608899,2007_Missouri_Tigers_football_team,-1,-1,2
284020,Q1331128,List_of_Angels_in_Neon_Genesis_Evangelion,-1,-1,3
43978568,Q18201931,Marko_Rog,-1,-1,11
7322276,Q1985923,Nico_Ditch,-1,-1,7
28625798,Q6148015,Jammu_and_Kashmir_Legislative_Assembly,-1,-1,6
266234,Q150379,E._E._Evans-Pritchard,-1,-1,5
54393110,Q30668455,Prince_of_Broadway,-1,-1,3
27759956,Q6593281,List_of_Pac-12_Conference_football_champions,-1,-1,2
26541814,Q5771975,His_Excellency_(1952_film),-1,-1,12
15222784,Q6620886,List_of_football_personalities_with_British_honours,-1,-1,11
40891686,Q15275053,Anti-Cyrillic_protests_in_Croatia,-1,-1,10
7643716,Q273045,Natalie_Trundy,-1,-1,3
43771016,Q18129148,Hamish_Watson_(rugby_union),-1,-1,0
3111602,Q316698,Glenn_Whelan,-1,-1,11
36181024,Q1767513,Safe_Haven_(film),-1,-1,3
13061016,Q1109985,Glossary_of_rugby_union_terms,-1,-1,0
27635346,Q464694,"Nicolae_Stanciu_(footballer,_born_1993)",-1,-1,11
5352690,Q312513,Stuart_Holden,-1,-1,11
6134312,Q5355393,Electoral_district_of_Ferntree_Gully,-1,-1,10
11491036,Q4974474,Brooke_Rollins,-1,-1,9
643526,Q2902602,Melanie_Phillips,-1,-1,5
22485568,Q5244140,DeVone_Claybrooks,-1,-1,2
5590290,Q721256,Nigel_Green,-1,-1,3
1454940,Q862313,Bill_McLaren,-1,-1,0
3032276,Q942164,Danny_Vukovic,-1,-1,11
15781364,Q6009385,In_Effect_Mode,-1,-1,11
27754406,Q745506,Mustafa_Amini,-1,-1,11
54402558,Q30754805,2017?18_Grand_Prix_of_Figure_Skating_Final,-1,-1,6
41920926,Q3271480,Aidil_Zafuan,-1,-1,11
5975230,Q1362473,Ethnic_bioweapon,-1,-1,10
57489002,Q55635520,On_the_Ropes_(TV_series),-1,-1,0
3974688,Q439402,Tommy_Bowe,-1,-1,0
466798,Q939559,Photorealism,-1,-1,3
59082658,Q58815980,Starrcade_(2018),-1,-1,2
15273780,Q2090575,Ongan_languages,-1,-1,7
5485600,Q749639,Insular_dwarfism,-1,-1,7
54258722,Q30165113,Lloyd_Russell-Moyle,-1,-1,10
57997044,Q59390890,Azerbaijan_in_the_Junior_Eurovision_Song_Contest_2018,-1,-1,6
82752,Q769628,Metropolitan_county,-1,-1,7
11109800,Q11770700,Martin_Pakula,-1,-1,10
264882,Q1029448,Child_singer,-1,-1,12
7591796,Q6172140,Jeanne_Little,-1,-1,0
96280,Q110516,"Cass_County,_Illinois",-1,-1,9
14531758,Q2444870,Sebasti?n_Blanco,-1,-1,11
3423142,Q585094,Russia?Ukraine_gas_disputes,-1,-1,6
10885034,Q575574,Pintupi_Nine,-1,-1,7
158666,Q1781678,McLaughlin_Motor_Car_Company,-1,-1,8
43821796,Q18045036,Tyler_Morgan,-1,-1,0
24165342,Q350976,Ciaran_Clark,-1,-1,11
8204304,Q7292310,Randy_McCown,-1,-1,2
4991040,Q425599,FK_Jablonec,-1,-1,6
57652442,Q55631816,Robert_Foster_(American_football),-1,-1,2
766470,Q317863,M?rio_Jardel,-1,-1,11
44933194,Q5132219,History_of_the_Cleveland_Rams,-1,-1,2
38752408,Q16199689,Jamie_Bryson,-1,-1,11
8639198,Q1752504,TCU_Horned_Frogs,-1,-1,2
44750792,Q18741016,2018_Victorian_state_election,-1,-1,10
44212228,Q18354996,Female_genital_mutilation_in_the_United_States,-1,-1,3
11300792,Q4700434,Akbar_Padamsee,-1,-1,1
39298148,Q16235643,Tyrone_Mings,-1,-1,11
14325560,Q6254058,Wooden_Legacy,-1,-1,3
2821334,Q6489117,Large_cent,-1,-1,1
152974,Q314462,Harold_Lasswell,-1,-1,5
2674130,Q1401572,Little_Giants,-1,-1,2
21534416,Q731869,Matthew_Lowton,-1,-1,11
33844732,Q7768411,The_Ten_Year_War,-1,-1,2
1428952,Q733968,Performance_(film),-1,-1,12
34370512,Q5216418,Daniel_Angelici,-1,-1,11
37154180,Q11524787,Tokyo_Family,-1,-1,3
1829660,Q1080502,Devizes_(UK_Parliament_constituency),-1,-1,10
229266,Q553196,Irving_Kristol,-1,-1,5
37683818,Q6795392,Max_Wittek,-1,-1,2
6561740,Q5593334,Joe_Germaine,-1,-1,2
49672876,Q23541202,Barbara_Ross-Lee,-1,-1,3
53194554,Q28777627,Gerald_Everett,-1,-1,2
1365630,Q1219727,Pocketful_of_Miracles,-1,-1,3
5580848,Q3820592,LaChanze,-1,-1,3
714940,Q76514,Alfred_Weber,-1,-1,5
38981338,Q16240161,Jordan_Jansen,-1,-1,12
413542,Q60010,Kenai_Peninsula,-1,-1,9
7816124,Q782669,Plymouth_Adventure,-1,-1,3
45316166,Q3798836,Zelentia_pustulata,-1,-1,1
238112,Q102904,Volcanology,-1,-1,8
32497460,Q2843080,Enner_Valencia,-1,-1,11
44501940,Q5557320,History_of_Boca_Juniors,-1,-1,11
23739534,Q6273598,Jonathan_Kodjia,-1,-1,11
1931092,Q861006,S-400_missile_system,-1,-1,6
4675552,Q4601099,2003_Arkansas_vs._Kentucky_football_game,-1,-1,2
14329036,Q2416040,Dorothy_Alison,-1,-1,3
59387404,Q60776211,JPIMedia,-1,-1,0
24510100,Q6864869,Ming?Kotte_War,-1,-1,10
1107590,Q618634,Prince_Louis_of_Luxembourg,-1,-1,6
3313310,Q7613074,Steve_Kragthorpe,-1,-1,2
34361498,Q2267894,Michael_Brockers,-1,-1,2
413018,Q888069,Bob_Livingston,-1,-1,1
49736774,Q23647069,Channel_4_F1,-1,-1,6
5645592,Q1179410,Piaroa_people,-1,-1,7
11015706,Q5255975,Demographics_of_Alaska,-1,-1,9
485670,Q700032,Battle_of_Savo_Island,-1,-1,6
649492,Q16199413,Murder_of_Jacob_Wetterling,-1,-1,9
57745120,Q6152998,Northern_Triangle_of_Central_America,-1,-1,6
39397302,Q16236139,Clint_Frazier,-1,-1,2
58025352,Q56062875,2018_Camping_World_Bowl,-1,-1,2
17713478,Q866723,Ryan_McGowan,-1,-1,11
14732368,Q6189194,Jets?Patriots_rivalry,-1,-1,2
23972132,Q2984253,Hartford_Colonials,-1,-1,2
708368,Q461489,Stephanie_Tubbs_Jones,-1,-1,8
2251848,Q5080298,Charles_Lloyd-Pack,-1,-1,3
2325016,Q6205008,Joan_Dixon,-1,-1,3
2965078,Q6370096,Karen_Tumulty,-1,-1,1
14263974,Q7840050,Triangle_(The_X-Files),-1,-1,3
155772,Q106204,Jean-Louis_Trintignant,-1,-1,12
765450,Q239770,Anne_Revere,-1,-1,3
46643872,Q19870873,Ranil_Jayawardena,-1,-1,10
31112206,Q6834083,Michael_S._Schmidt,-1,-1,9
852502,Q3559545,Julie_Chen,-1,-1,9
2672338,Q147896,Joseph_Yobo,-1,-1,11
8521920,Q1383657,Willard_Huyck,-1,-1,9
1714278,Q1151814,The_End_of_Evangelion,-1,-1,3
1513828,Q335544,Jos?_Carlos_Mari?tegui,-1,-1,5
46404310,Q19877365,Quandre_Diggs,-1,-1,2
5722244,Q7366385,Roos_Field,-1,-1,3
27042836,Q16981424,Territorial_Cup_Series,-1,-1,2
43936014,Q18149300,Chris_Boswell,-1,-1,2
1357106,Q12292,Villarreal,-1,-1,6
184638,Q763288,Lander_(spacecraft),-1,-1,8
2681920,Q4159864,Jangil,-1,-1,7
6768574,Q7907829,Vaanathaippola,-1,-1,3
57598938,Q56063372,Novara_Media,-1,-1,5
6476710,Q1672798,Republic_of_Ireland_national_under-21_football_team,-1,-1,11
40244206,Q16969592,List_of_Washington_State_Cougars_football_seasons,-1,-1,2
11847250,Q6539440,Liaison_Committee,-1,-1,10
12285394,Q1002822,Shelley_Duncan,-1,-1,9
51714024,Q30324025,Billionaire_space_race,-1,-1,8
1438258,Q42601,David_Ginola,-1,-1,6
14079768,Q16214868,Pep_Hamilton,-1,-1,2
4734836,Q4930343,Bluegrass_Miracle,-1,-1,2
1819866,Q467524,Mangabey,-1,-1,3
51884610,Q28135199,A_Simple_Response_to_an_Elemental_Message,-1,-1,8
55209430,Q39424288,JoJo_Natson,-1,-1,2
29510388,Q1107649,Colby_Cohen,-1,-1,9
57159682,Q51945780,Isaac_Yiadom,-1,-1,2
6219224,Q5629599,HHSAA_State_Football_Championships,-1,-1,2
3765788,Q93778,End_of_the_Spear,-1,-1,7
994480,Q550397,Washington_Huskies,-1,-1,2
388018,Q1509429,The_Amanda_Show,-1,-1,0
1452080,Q4386010,CAMI_Automotive,-1,-1,8
3416738,Q5040884,Carl_Torbush,-1,-1,2
1342780,Q1579619,Little_Andaman,-1,-1,7
1421464,Q3237194,Levenshulme,-1,-1,7
14092400,Q1199445,Last_Train_from_Gun_Hill,-1,-1,3
53463090,Q28935440,Bonzie_Colson,-1,-1,1
331672,Q517750,Shenzhen_Stock_Exchange,-1,-1,10
3170260,Q287274,Waking_the_Dead_(film),-1,-1,10
2438020,Q2927984,Gonzaga_Bulldogs,-1,-1,2
20462936,Q3348664,Ocean_Institute,-1,-1,9
